x,y
427.25956030217765,-278.25659390913944
427.46968804513045,-278.5198143795316
427.71960047343373,-278.83208356972324
427.96958138236005,-279.14432755301107
428.2195621157156,-279.456587652089
428.46954130635925,-279.7688490123217
428.7195674004574,-280.08110861741665
428.9696126505925,-280.3933776363046
429.2196398217716,-280.7056603866747
429.4696487646107,-281.01795659928376
429.7195469184747,-281.3302698309588
429.9694591174412,-281.6425893878506
430.2193713192041,-281.95490900471907
430.4692835249994,-282.2672286239722
430.7191957348014,-282.57954823793676
430.9692907748752,-282.8904546472642
431.2119005667256,-283.203214152219
431.4558596046194,-283.52291087520183
431.6977666112436,-283.84046076473334
431.93437589513223,-284.1642585627396
432.1715667553661,-284.48957603506983
432.40813769947005,-284.81479164290675
432.6441967382627,-285.1399162239564
432.87962465054966,-285.4655483063657
433.1231627358567,-285.7948677154485
433.38102640617905,-286.12095520537116
433.6361336076968,-286.43380444320576
433.88977853334416,-286.7446700929109
434.1418949019177,-287.0535943053452
434.3931938500827,-287.36132374157137
434.64503231484804,-287.6691892814605
434.89739275963524,-287.9772477629142
435.1509579650506,-288.2861894456587
435.4045621530768,-288.5950456042863
435.6583113859481,-288.90387045097793
435.91217968357347,-289.2126720415537
436.166140587328,-289.52144924370657
436.4332147253891,-289.8436582732109
436.689180384363,-290.1718379819987
436.95021357990294,-290.5035637652061
437.1912118784753,-290.83836107663996
437.4281343332251,-291.17261041519555
437.66048960137516,-291.5106354427695
437.8745413599294,-291.84219493396984
438.0886403940459,-292.1742669500881
438.3027543258826,-292.50749356261946
438.5168739087376,-292.8416321273981
438.7309871513553,-293.17649990391783
438.9450852940161,-293.51195444913697
439.1591735366863,-293.8478764862125
439.37324883355814,-294.1841774558701
439.58730822999314,-294.5207872041043
439.7839248501695,-294.8474715365268
439.84918003764403,-294.94159841690606
439.8848773243643,-294.99359895219175
440.0276738418636,-295.180139329765
440.2362935470922,-295.4206144491002
440.4761361451469,-295.6765422715546
440.7287318090941,-295.9258744618022
441.00490346775905,-296.1962337031414
441.30138508978985,-296.4831407652422
