x,y
310.67171240067086,-161.1323056506057
311.4477977759669,-161.76362956115017
312.2234516879246,-162.39530086973076
312.9987523535311,-163.02725624770707
313.7737638149734,-163.65944395943282
314.54853850690216,-164.29182172399527
315.32311935925816,-164.92435497662555
316.0975415194979,-165.55701545334207
316.87183090304586,-166.18978021805904
317.64601504818773,-166.8226285299973
318.42011402262153,-167.45554452536354
319.19414644540126,-168.08851525663027
319.9681220603759,-168.7215320919886
320.74205105024413,-169.35458765317156
321.5159394469791,-169.98767641581398
322.28979279278593,-170.62079332506198
323.0636178736177,-171.2539323635134
323.8374215734464,-171.8870885247222
324.6112077692097,-172.52025870284086
325.3849796353398,-173.15344035518507
326.15873977067366,-173.786631400318
326.9324903027654,-174.41983013438553
327.706232973343,-175.05303516260713
328.47996920827455,-175.6862453431997
329.25375551745816,-176.31946785571867
330.0312503164892,-176.95077554705804
330.8095503228501,-177.58047497957483
331.5883740173598,-178.20914404492288
332.36762575381005,-178.83696828052481
333.14722563633626,-179.46409823782932
333.92711464268984,-180.09066371454867
334.70723903165026,-180.71676519185274
335.48755696926605,-181.34248743173936
336.2680368038159,-181.96790171100267
337.0486448704496,-182.5930603415904
337.82935785440657,-183.2180096692772
338.6101566986862,-183.84278760657133
339.3910258137224,-184.46742519904166
340.17195244219715,-185.09194786854275
340.95292614076027,-185.71637644554346
341.7339383620803,-186.34072799160347
342.5149821118057,-186.96501647757694
343.29605166664965,-187.5892533403862
344.07714234301267,-188.2134479426529
344.8582503078523,-188.83760794894138
345.6393722267902,-189.46173150241208
346.4204999214163,-190.08583081596936
347.20162906365255,-190.70992114681383
347.98275627181715,-191.33401542609616
348.76388185905296,-191.9581113667218
349.54502072093464,-192.58219928524767
350.3261729187899,-193.2062705397717
351.10732958507174,-193.83030946584708
351.88849392917996,-194.4543351863802
352.66966475195653,-195.07835910433514
353.4508379868659,-195.70237959002614
354.23201280313396,-196.32639699859718
355.013188884627,-196.9504118717553
355.7943659983384,-197.57442466729992
356.57554395665755,-198.19843576166204
357.35672260641945,-198.8224454632274
358.1379018379747,-199.44645403814798
358.919081631364,-200.07046176290413
359.70026190826076,-200.69446880658225
360.48143933898723,-201.31847988079932
361.2626275160688,-201.94248533028696
362.0438184692015,-202.56649285369457
362.82502068831377,-203.1905025092981
363.60622778171603,-203.81452911399333
364.3874355765375,-204.43855577298288
365.1686436807226,-205.06258239008207
365.9498519173066,-205.6866088878294
366.73079754628753,-206.31301402212333
367.5088475157576,-206.94464216742276
368.2853457104943,-207.57752478083313
369.0605833205216,-208.21142091745662
369.8347863003403,-208.84618892687183
370.6080855493055,-209.48166209982074
371.37954746069744,-210.1215095594571
372.14772850121756,-210.76625071927614
372.91381245494216,-211.41270638043108
373.67813505805435,-212.06051013655267
374.4418054650576,-212.70902472245334
375.20540339041224,-213.35464196406272
375.96892673447815,-214.0003156711889
376.7323890051305,-214.64603560807686
377.4958012726113,-215.29179339051475
378.2591561790241,-215.9375977539435
379.02250371464055,-216.5834172374883
379.78582306733995,-217.22925668229297
380.5491315312052,-217.87510979464653
381.3124252245239,-218.52101256599073
382.0740105129112,-219.171457085801
382.83386932411906,-219.82387942195453
383.59260663903063,-220.4771515927448
384.3484225400054,-221.13646931771552
385.1007365291573,-221.80014310835705
385.849961371111,-222.46721718808286
386.59429504013696,-223.14095530150965
387.3357002316219,-223.8173446088227
388.07246337121876,-224.49758853910808
388.80638257587,-225.18210073925948
389.5375766403973,-225.86861643638457
390.26652163087664,-226.55673116566828
390.9935437015933,-227.24609327422783
391.71817087218795,-227.93560863356709
392.44041512342443,-228.62511233213965
393.16192154435345,-229.31676393584206
393.88100072857236,-230.01132779320486
394.59978456613374,-230.70822407614787
395.31595775323535,-231.40949506396055
396.0298188997609,-232.11315233787823
396.7366423144246,-232.82379632303147
397.4391626571453,-233.53657488680676
398.1356039366554,-234.25602835549202
398.82669375211174,-234.98023698037306
399.5151743626863,-235.70823294957657
400.2015874250297,-236.43939758197268
400.8855555965211,-237.17243795634113
401.56751633436346,-237.90698540417858
402.24675253928336,-238.64371938066273
402.92231222838916,-239.383294190076
403.59646460221023,-240.12502927041825
404.2686993324314,-240.86770314356508
404.9392455751706,-241.61107422448902
405.608531718738,-242.35510602214626
406.2768130370369,-243.09971031144818
406.94311590602564,-243.8466437514886
407.60761792283324,-244.59613472874432
408.26534544756333,-245.35405765524538
408.9154868848845,-246.11806457893599
409.55790361889535,-246.88816233234016
410.188333837345,-247.66891493744205
410.81308659585824,-248.45470503889632
411.4338835766114,-249.24514573228188
412.05036875990896,-250.0382346605537
412.66313855490887,-250.83321251166348
413.27280198256597,-251.6296365557272
413.88000738726936,-252.42732386720542
414.4851484995406,-253.22597697914213
415.0905009790041,-254.0230249706537
415.6966178664764,-254.81837705888248
416.30271635223966,-255.61374144878337
416.9088016548303,-256.409121512824
417.51487453943065,-257.2045079423401
418.12094631706117,-257.9999018161082
418.7270223657309,-258.7952969099698
419.3330840715156,-259.5906988559279
419.93914708351025,-260.38610440907433
420.5452046399593,-261.18151663300324
421.1512678155141,-261.9769286764437
421.7573297531297,-262.7723423694091
422.3634346973627,-263.56771887714746
422.97252720559874,-264.3611219698254
423.58292898301323,-265.1541540461248
424.19604879110653,-265.94490552411975
424.81310655382384,-266.73302686205227
425.43757589544197,-267.5154766513537
426.0686326917249,-268.2924482590029
426.70342807705117,-269.0668729722249
427.3413076206809,-269.8392145494277
427.981642244071,-270.60977656391316
428.62402690052903,-271.37894273288157
429.2649310541908,-272.14797599878256
429.905313624312,-272.9165425282335
430.54591803172525,-273.6848312034186
431.18670392157475,-274.4528924293056
431.82753060211655,-275.2206345215065
432.46564237187823,-275.9902320730383
433.10160409422286,-276.7613013351009
433.73707405520975,-277.53364283483756
434.37225886373415,-278.3071626251109
435.00672927532366,-279.08107815352537
435.64060351339003,-279.85530539205314
436.2739917238212,-280.6297865555468
436.9069821800956,-281.4044752589725
437.53964704244146,-282.1793336616705
438.16909919251674,-282.9500348672382
438.968542523408,-283.8964253786141
440.0747908881785,-285.28970769662317
440.68151949893684,-286.0882153324286
441.2873095529292,-286.881519301838
441.8908663470909,-287.67690207620427
442.492769280075,-288.4738773190034
443.0933087458575,-289.2723193024762
443.69272899158034,-290.0717421371565
444.2912354773557,-290.8720487378344
444.9000635748261,-291.67209906937944
445.4703951728781,-292.4088545628532
445.9617635041924,-293.13099397900453
446.53224213771506,-293.736972078401
447.16128941243494,-294.51021944110903
447.80403156737873,-295.27085365523845
448.3311395361838,-295.88020595823366
449.00002519603055,-296.5999960925562
449.69392871994614,-297.31890786445047
450.40465199468673,-298.02247594077124
451.13154831961805,-298.7081141353244
451.86845766954843,-299.3803916159288
452.6326503533983,-300.020016054804
453.40393053807355,-300.6487534482745
454.19397579090935,-301.2528950071637
